facility_id,facility_name,category_main,category_detail,address,gu_name,dong_name,capacity,source_file,lon,lat,road_address,jibun_address,geocode_status,geocode_provider,geocode_query,geocode_error,geocode_sido,geocode_gu,geocode_dong,kakao_address_type,kakao_h_code,kakao_b_code,kakao_building_name,kakao_zone_no,grid_id,grid_id_50m
M-A2944,구립용산노인전문요양원,의료,(노인복지시설) 노인요양시설,서울특별시 용산구 효창원로93길 51 (효창동),용산구,효창동,,02_노인의료복지시설.csv,126.961629126778,37.5470833698179,서울 용산구 효창원로93길 51,서울 용산구 효창동 3-306,OK,kakao,서울특별시 용산구 효창원로93길 51 (효창동),,서울,용산구,효창동,ROAD_ADDR,1117058000.0,1117011900.0,구립용산노인전문요양원,4311.0,S-18,G50-00383-00391
M-A3121,구립영등포노인케어센터,의료,(노인복지시설) 노인요양시설,서울특별시 영등포구 도림로 482 (문래동3가),영등포구,문래동,,02_노인의료복지시설.csv,126.890541520829,37.5168563355065,서울 영등포구 도림로 482,서울 영등포구 문래동3가 76-2,OK,kakao,서울특별시 영등포구 도림로 482 (문래동3가),,서울,영등포구,문래동,ROAD_ADDR,1156060500.0,1156012100.0,영등포노인종합복지관/영등포노인케어센터,7296.0,W-12,G50-00450-00265
M-A3370,남부실버요양센터 다솔관,의료,(노인복지시설) 노인요양시설,서울특별시 금천구 범안로12가길 59 (독산동),금천구,독산동,,02_노인의료복지시설.csv,126.894426866145,37.4651462993579,서울 금천구 범안로12가길 59,서울 금천구 독산동 1006-77,OK,kakao,서울특별시 금천구 범안로12가길 59 (독산동),,서울,금천구,독산1동,ROAD_ADDR,1154561000.0,1154510200.0,남부실버요양센터,8602.0,AB-12,G50-00565-00272
M-A3469,아름다운실버홈,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 종로구 평창길 123 (평창동),종로구,평창동,,02_노인의료복지시설.csv,126.965403081046,37.61255705766,서울 종로구 평창길 123,서울 종로구 평창동 552-7,OK,kakao,서울특별시 종로구 평창길 123 (평창동),,서울,종로구,평창동,ROAD_ADDR,1111056000.0,1111018300.0,,3002.0,L-18,G50-00238-00398
M-A3710,성암장수마을,의료,(노인복지시설) 노인요양시설,서울특별시 강동구 구천면로68길 46 (천호동),강동구,천호동,,02_노인의료복지시설.csv,127.142465612824,37.5486544703182,서울 강동구 구천면로68길 46,서울 강동구 천호동 26-15,OK,kakao,서울특별시 강동구 구천면로68길 46 (천호동),,서울,강동구,천호1동,ROAD_ADDR,1174060000.0,1174010900.0,,5306.0,S-34,G50-00380-00710
M-A4555,서울성모원 노인요양공동생활가정,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 영등포구 대림로12가길 7-1 (대림동),영등포구,대림동,,02_노인의료복지시설.csv,126.904627561748,37.4914741693588,서울 영등포구 대림로12가길 7-1,서울 영등포구 대림동 873-5,OK,kakao,서울특별시 영등포구 대림로12가길 7-1 (대림동),,서울,영등포구,대림1동,ROAD_ADDR,1156070000.0,1156013300.0,,7438.0,Y-13,G50-00507-00290
M-A4585,효노인복지센터,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 강북구 오현로 194 (번동),강북구,번동,,02_노인의료복지시설.csv,127.03987378053,37.6288359683906,서울 강북구 오현로 194,서울 강북구 번동 309,OK,kakao,서울특별시 강북구 오현로 194 (번동),,서울,강북구,번3동,ROAD_ADDR,1130560800.0,1130510200.0,덕수빌딩,1224.0,J-25,G50-00202-00529
M-A4586,연희실버홈,의료,(노인복지시설) 노인요양시설,서울특별시 서대문구 증가로2안길 6 (연희동),서대문구,연희동,,02_노인의료복지시설.csv,126.930426652914,37.5720312255507,서울 서대문구 증가로2안길 6,서울 서대문구 연희동 200-20,OK,kakao,서울특별시 서대문구 증가로2안길 6 (연희동),,서울,서대문구,연희동,ROAD_ADDR,1141061500.0,1141011700.0,,3698.0,P-15,G50-00328-00336
M-A4602,시니어스 너싱홈,의료,(노인복지시설) 노인요양시설,서울특별시 강서구 화곡로68길 102 (등촌동),강서구,등촌동,,02_노인의료복지시설.csv,126.859331594729,37.5569887781271,서울 강서구 화곡로68길 102,서울 강서구 등촌동 637,OK,kakao,서울특별시 강서구 화곡로68길 102 (등촌동),,서울,강서구,등촌1동,ROAD_ADDR,1150052000.0,1150010200.0,서울시니어스가양타워,7550.0,R-9,G50-00361-00210
M-A4615,한마음노인전문요양원,의료,(노인복지시설) 노인요양시설,서울특별시 강서구 초록마을로14길 44 (화곡동),강서구,화곡동,,02_노인의료복지시설.csv,126.848099888962,37.541007379347,서울 강서구 초록마을로14길 44,서울 강서구 화곡동 58-11,OK,kakao,서울특별시 강서구 초록마을로14길 44 (화곡동),,서울,강서구,화곡본동,ROAD_ADDR,1150059000.0,1150010300.0,,7722.0,T-8,G50-00397-00190
M-A4746,붓다마을,의료,(노인복지시설) 노인요양시설,서울특별시 은평구 연서로48길 41 (진관동),은평구,진관동,,02_노인의료복지시설.csv,126.938086655176,37.6392836600475,서울 은평구 연서로48길 41,서울 은평구 진관동 250,OK,kakao,서울특별시 은평구 연서로48길 41 (진관동),,서울,은평구,진관동,ROAD_ADDR,1138069000.0,1138011400.0,사회복지법인인덕원,3308.0,I-16,G50-00179-00349
M-A4750,중앙실버노인요양공동생활가정,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 서대문구 충정로4길 5-25 (충정로3가),서대문구,충현동,,02_노인의료복지시설.csv,126.964587452027,37.5610294877311,서울 서대문구 충정로4길 5-25,서울 서대문구 충정로3가 250-31,OK,kakao,서울특별시 서대문구 충정로4길 5-25 (충정로3가),,서울,서대문구,충현동,ROAD_ADDR,1141056500.0,1141010200.0,,3741.0,R-18,G50-00352-00396
M-A4918,구립 역삼노인요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 강남구 도곡로27길 27 (역삼동),강남구,역삼동,,02_노인의료복지시설.csv,127.041831743296,37.4945376886831,서울 강남구 도곡로27길 27,서울 강남구 역삼동 781-34,OK,kakao,서울특별시 강남구 도곡로27길 27 (역삼동),,서울,강남구,역삼2동,ROAD_ADDR,1168065000.0,1168010100.0,역삼2 노인복지센터,6228.0,Y-25,G50-00500-00533
M-A4937,신목동 노인복지센터,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 양천구 중앙로 294, 7층 (신정동)",양천구,신정동,,02_노인의료복지시설.csv,126.852048644467,37.5225662999628,서울 양천구 중앙로 294,서울 양천구 신정동 971-20,OK,kakao,"서울특별시 양천구 중앙로 294, 7층 (신정동)",,서울,양천구,신정4동,ROAD_ADDR,1147065000.0,1147010100.0,명성빌딩,8026.0,V-8,G50-00438-00197
M-A4962,로뎀노인요양공동생활가정,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 중랑구 동일로169길 40 (묵동),중랑구,묵동,,02_노인의료복지시설.csv,127.074426582856,37.6137246308204,서울 중랑구 동일로169길 40,서울 중랑구 묵동 235-126,OK,kakao,서울특별시 중랑구 동일로169길 40 (묵동),,서울,중랑구,묵2동,ROAD_ADDR,1126063000.0,1126010400.0,순창빌딩,2003.0,L-28,G50-00235-00590
M-A4976,진각노인요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 성북구 화랑로13길 17 (하월곡동),성북구,하월곡동,,02_노인의료복지시설.csv,127.041090226562,37.6047479919616,서울 성북구 화랑로13길 17,서울 성북구 하월곡동 22,OK,kakao,서울특별시 성북구 화랑로13길 17 (하월곡동),,서울,성북구,월곡2동,ROAD_ADDR,1129072500.0,1129013600.0,진각종,2748.0,M-25,G50-00255-00531
M-A4997,시온노인요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 은평구 갈현로 270, 4층동 (갈현동,4층)",은평구,층동,,02_노인의료복지시설.csv,126.916757953768,37.621016473697,서울 은평구 갈현로 270,서울 은평구 갈현동 428-4,OK,kakao,"서울특별시 은평구 갈현로 270, 4층동 (갈현동,4층)",,서울,은평구,갈현1동,ROAD_ADDR,1138055100.0,1138010400.0,인송빌딩,3329.0,K-14,G50-00219-00312
M-A5050,구립양천어르신요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 양천구 신월로 26 (신정동),양천구,신정동,,02_노인의료복지시설.csv,126.827072440547,37.5129556180448,서울 양천구 신월로 26,서울 양천구 신정동 1321-7,OK,kakao,서울특별시 양천구 신월로 26 (신정동),,서울,양천구,신정3동,ROAD_ADDR,1147064000.0,1147010100.0,구립양천노인요양센터,8051.0,W-6,G50-00459-00153
M-A5098,해피안,의료,(노인복지시설) 노인요양시설,서울특별시 은평구 연서로15길 27-2 (구산동),은평구,구산동,,02_노인의료복지시설.csv,126.913619918485,37.6111646163802,서울 은평구 연서로15길 27-2,서울 은평구 구산동 7-54,OK,kakao,서울특별시 은평구 연서로15길 27-2 (구산동),,서울,은평구,구산동,ROAD_ADDR,1138056000.0,1138010500.0,행복창조실버타운,3411.0,L-14,G50-00241-00306
M-A5207,애린실버Ⅰ,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 양천구 목동중앙남로3길 42 (목동,1층)",양천구,목동,,02_노인의료복지시설.csv,126.865218711184,37.5357741599899,서울 양천구 목동중앙남로3길 42,서울 양천구 목동 734-16,OK,kakao,"서울특별시 양천구 목동중앙남로3길 42 (목동,1층)",,서울,양천구,목4동,ROAD_ADDR,1147054000.0,1147010200.0,목동행복빌딩,7959.0,T-9,G50-00408-00221
M-A5208,애린실버Ⅱ,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 양천구 목동중앙남로3길 42 (목동,2층)",양천구,목동,,02_노인의료복지시설.csv,126.865218711184,37.5357741599899,서울 양천구 목동중앙남로3길 42,서울 양천구 목동 734-16,OK,kakao,"서울특별시 양천구 목동중앙남로3길 42 (목동,2층)",,서울,양천구,목4동,ROAD_ADDR,1147054000.0,1147010200.0,목동행복빌딩,7959.0,T-9,G50-00408-00221
M-A5266,도봉실버센터,의료,(노인복지시설) 노인요양시설,서울특별시 도봉구 시루봉로 133 (방학동),도봉구,방학동,,02_노인의료복지시설.csv,127.026991273706,37.6629252764639,서울 도봉구 시루봉로 133,서울 도봉구 방학동 441-1,OK,kakao,서울특별시 도봉구 시루봉로 133 (방학동),,서울,도봉구,방학3동,ROAD_ADDR,1132071000.0,1132010600.0,도봉실버센터,1316.0,F-24,G50-00126-00506
M-A5477,굿모닝케어노인전문요양원,의료,(노인복지시설) 노인요양시설,서울특별시 송파구 성내천로16길 17 (오금동),송파구,오금동,,02_노인의료복지시설.csv,127.139450621575,37.4983965832752,서울 송파구 성내천로16길 17,서울 송파구 오금동 158-17,OK,kakao,서울특별시 송파구 성내천로16길 17 (오금동),,서울,송파구,오금동,ROAD_ADDR,1171057000.0,1171011200.0,진흥빌딩,5742.0,Y-34,G50-00491-00705
M-A5485,므두셀라실버타운,의료,(노인복지시설) 노인요양시설,서울특별시 광진구 능동로 360 (중곡동),광진구,중곡동,,02_노인의료복지시설.csv,127.082084294026,37.5613314340904,서울 광진구 능동로 360,서울 광진구 중곡동 41-16,OK,kakao,서울특별시 광진구 능동로 360 (중곡동),,서울,광진구,중곡2동,ROAD_ADDR,1121575000.0,1121510100.0,성곡빌딩,4921.0,R-29,G50-00352-00604
M-A5579,한세노인복지센터,의료,(노인복지시설) 노인요양시설,서울특별시 중랑구 신내로 50-5 (신내동),중랑구,신내동,,02_노인의료복지시설.csv,127.096204145256,37.6037610653226,서울 중랑구 신내로 50-5,서울 중랑구 신내동 544-1,OK,kakao,서울특별시 중랑구 신내로 50-5 (신내동),,서울,중랑구,신내1동,ROAD_ADDR,1126068000.0,1126010600.0,한세교회,2069.0,M-30,G50-00258-00629
M-A5673,연궁너싱홈,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 서대문구 증가로 49 (연희동,2층)",서대문구,연희동,,02_노인의료복지시설.csv,126.928880709081,37.572261860046,서울 서대문구 증가로 49,서울 서대문구 연희동 106-3,OK,kakao,"서울특별시 서대문구 증가로 49 (연희동,2층)",,서울,서대문구,연희동,ROAD_ADDR,1141061500.0,1141011700.0,,3702.0,P-15,G50-00327-00333
M-A6014,녹번실버,의료,(노인복지시설) 노인요양시설,서울특별시 은평구 통일로57길 5-10 (녹번동),은평구,녹번동,,02_노인의료복지시설.csv,126.933980525469,37.604198067744,서울 은평구 통일로57길 5-10,서울 은평구 녹번동 31-14,OK,kakao,서울특별시 은평구 통일로57길 5-10 (녹번동),,서울,은평구,녹번동,ROAD_ADDR,1138051000.0,1138010200.0,녹번실버홈,3382.0,M-15,G50-00257-00342
M-A6139,온누리요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강서구 강서로5나길 74 (화곡동,3층)",강서구,화곡동,,02_노인의료복지시설.csv,126.844055605198,37.5285767780783,서울 강서구 강서로5나길 74,서울 강서구 화곡동 913-3,OK,kakao,"서울특별시 강서구 강서로5나길 74 (화곡동,3층)",,서울,강서구,화곡1동,ROAD_ADDR,1150054000.0,1150010300.0,,7776.0,U-8,G50-00424-00183
M-A6153,구립송파노인요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 송파구 충민로,송파구,문정동,,02_노인의료복지시설.csv,127.127584682195,37.4798867279612,서울 송파구 충민로,,OK,kakao,서울특별시 송파구 충민로,,서울,송파구,문정동,ROAD,,,,,AA-33,G50-00533-00684
M-A6176,다사랑요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 성북구 오패산로10길 30 (하월곡동,영광프라자 3층(303-2,304-2))",성북구,하월곡동,,02_노인의료복지시설.csv,127.038511863008,37.6050974545329,서울 성북구 오패산로10길 30,서울 성북구 하월곡동 59-2,OK,kakao,"서울특별시 성북구 오패산로10길 30 (하월곡동,영광프라자 3층(303-2,304-2))",,서울,성북구,월곡2동,ROAD_ADDR,1129072500.0,1129013600.0,영광프라자,2751.0,M-25,G50-00255-00527
M-A6181,한솔요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 성북구 오패산로10길 30 (하월곡동,영광프라자 3층 303-1호)",성북구,하월곡동,,02_노인의료복지시설.csv,127.038511863008,37.6050974545329,서울 성북구 오패산로10길 30,서울 성북구 하월곡동 59-2,OK,kakao,"서울특별시 성북구 오패산로10길 30 (하월곡동,영광프라자 3층 303-1호)",,서울,성북구,월곡2동,ROAD_ADDR,1129072500.0,1129013600.0,영광프라자,2751.0,M-25,G50-00255-00527
M-A6233,미성요양원,의료,(노인복지시설) 노인요양시설,서울특별시 관악구 난곡로63가길 42 (신림동),관악구,신림동,,02_노인의료복지시설.csv,126.91420790507,37.4791865384536,서울 관악구 난곡로63가길 42,서울 관악구 신림동 1480-5,OK,kakao,서울특별시 관악구 난곡로63가길 42 (신림동),,서울,관악구,미성동,ROAD_ADDR,1162076500.0,1162010200.0,예수교대한성결교회신광교회,8771.0,AA-14,G50-00534-00307
M-A6257,베스트그린요양원2호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 중랑구 동일로 775 (중화동,그린프라자6층)",중랑구,중화동,,02_노인의료복지시설.csv,127.079466740593,37.599688702066,서울 중랑구 동일로 775,서울 중랑구 중화동 303-14,OK,kakao,"서울특별시 중랑구 동일로 775 (중화동,그린프라자6층)",,서울,중랑구,중화2동,ROAD_ADDR,1126061000.0,1126010300.0,그린빌딩,2102.0,M-28,G50-00267-00599
