facility_id,facility_name,category_main,category_detail,address,gu_name,dong_name,capacity,source_file
M-G3818,정원실버요양원,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 강동구 양재대로124길 41 (길동),강동구,길동,,02_노인의료복지시설.csv
M-G3850,올리사랑 요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 양천구 신월로 191 (신월동, 정세빌딩 3.4.5 층)",양천구,신월동,,02_노인의료복지시설.csv
M-G4072,서울팔팔요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 동대문구 고산자로 476, 5층 (제기동)",동대문구,제기동,,02_노인의료복지시설.csv
M-G4073,서울백세요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 동대문구 고산자로 476, 5층 (제기동)",동대문구,제기동,,02_노인의료복지시설.csv
M-G4267,금천햇살요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 금천구 시흥대로 487, 독산1동 2층 (독산동)",금천구,독산동,,02_노인의료복지시설.csv
M-G4334,참햇살요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강북구 도봉로 403, 2층 (수유동)",강북구,수유동,,02_노인의료복지시설.csv
M-G4406,가인요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강북구 삼양로 437, 2층 (수유동, 성아빌딩)",강북구,수유동,,02_노인의료복지시설.csv
M-G4407,하늘정원 요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 양천구 등촌로 32, 8층 (목동, 태영프라자)",양천구,목동,,02_노인의료복지시설.csv
M-G4416,정든요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 동대문구 제기로 72, 4층 (제기동)",동대문구,제기동,,02_노인의료복지시설.csv
M-G4418,강북유진요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강북구 삼양로77가길 9, 5층 (수유동)",강북구,수유동,,02_노인의료복지시설.csv
M-G4496,가족사랑노인요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강서구 곰달래로 97, 2층 (화곡동, BS타운)",강서구,화곡동,,02_노인의료복지시설.csv
M-G4509,목동평강 요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 양천구 은행정로 5, 6층 (신정동, 에벤에셀프라자)",양천구,신정동,,02_노인의료복지시설.csv
M-G4652,신상도요양원,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 동작구 양녕로20길 108 (상도동),동작구,상도동,,02_노인의료복지시설.csv
M-G4738,소망요양원1,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 구로구 구로동로28길 87, 2층 (구로동)",구로구,구로동,,02_노인의료복지시설.csv
M-G4739,소망요양원2,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 구로구 구로동로28길 87, 2층 (구로동)",구로구,구로동,,02_노인의료복지시설.csv
M-G4798,우리엄마요양원 2호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 성북구 보문로 123, 4, 2층 (보문동2가)",성북구,보문동,,02_노인의료복지시설.csv
M-G4842,실버빌요양원,의료,(노인복지시설) 노인요양시설,서울특별시 도봉구 노해로 277 (창동),도봉구,창동,,02_노인의료복지시설.csv
M-G4859,KB골든라이프케어 위례 빌리지,의료,(노인복지시설) 노인요양시설,서울특별시 송파구 위례광장로 220 (장지동),송파구,장지동,,02_노인의료복지시설.csv
M-G4983,늘푸른 소망요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 양천구 지양로 29, 2,3,4층 (신월동, 오윤빌딩)",양천구,신월동,,02_노인의료복지시설.csv
M-G5001,참존vip요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 도봉로136가길 4, 4층 (창동, 창동리더스빌딩)",도봉구,창동,,02_노인의료복지시설.csv
M-G5049,늘봄요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 노원구 한글비석로47길 58, 2층 (상계동)",노원구,상계동,,02_노인의료복지시설.csv
M-G5167,은평실버랜드요양원,의료,(노인복지시설) 노인요양시설,서울특별시 은평구 연서로21길 27-20 (갈현동),은평구,갈현동,,02_노인의료복지시설.csv
M-G5189,평화요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 동대문구 제기로 72, 3층 (제기동)",동대문구,제기동,,02_노인의료복지시설.csv
M-G5402,기쁨과나눔노인요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로137길 48, 2층 (쌍문동)",도봉구,쌍문동,,02_노인의료복지시설.csv
M-G5403,기쁨과나눔노인요양원2호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로137길 48, 2층 (쌍문동)",도봉구,쌍문동,,02_노인의료복지시설.csv
M-G5684,봄날실버센터,의료,(노인복지시설) 노인요양시설,서울특별시 강서구 금낭화로 39 (방화동),강서구,방화동,,02_노인의료복지시설.csv
M-G5713,강이보이는요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 구로구 개봉로 4, 5층 (개봉동)",구로구,개봉동,,02_노인의료복지시설.csv
M-G5731,노블레스요양원2,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 광진구 용마산로 105, 2층 (중곡동, 광진빌딩)",광진구,중곡동,,02_노인의료복지시설.csv
M-G5847,워커힐케어센터1,의료,(노인복지시설) 노인요양시설,"서울특별시 광진구 아차산로 634, 6, 7층 (광장동, 대오빌딩)",광진구,광장동,,02_노인의료복지시설.csv
M-G5849,워커힐케어센터2,의료,(노인복지시설) 노인요양시설,"서울특별시 광진구 아차산로 634, 5층 (광장동, 대오빌딩)",광진구,광장동,,02_노인의료복지시설.csv
M-G5883,은빛요양원Ⅱ,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 관악구 신림로 134, 5층 (신림동, 오성빌딩)",관악구,신림동,,02_노인의료복지시설.csv
M-G5910,가족마음요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 노원구 한글비석로47길 58, 5층 (상계동)",노원구,상계동,,02_노인의료복지시설.csv
M-G5923,노블레스요양원1,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 광진구 용마산로 105, 3층 (중곡동, 광진빌딩)",광진구,중곡동,,02_노인의료복지시설.csv
M-G6075,어버이사랑노인의료복지센터1,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 영등포구 도림로 318, 4층 (신길동)",영등포구,신길동,,02_노인의료복지시설.csv
M-G6077,어버이사랑노인의료복지센터2,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 영등포구 도림로 318, 5층 (신길동)",영등포구,신길동,,02_노인의료복지시설.csv
M-G6087,어버이사랑노인의료복지센터3,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 영등포구 도림로 318, 6층 (신길동)",영등포구,신길동,,02_노인의료복지시설.csv
M-G6129,조은노인요양센터,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 중랑구 상봉로 7, 3층 (면목동, 서일타운)",중랑구,면목동,,02_노인의료복지시설.csv
M-G6178,골든시니어케어센터,의료,(노인복지시설) 노인요양시설,서울특별시 중랑구 동일로 917-4 (묵동),중랑구,묵동,,02_노인의료복지시설.csv
M-G6286,강북하루정요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강북구 삼양로 433, 5층 (수유동)",강북구,수유동,,02_노인의료복지시설.csv
M-G6357,굿모닝요양원2호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로 765, 4층 (도봉동)",도봉구,도봉동,,02_노인의료복지시설.csv
M-G6361,굿모닝요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로 765, 2층 (도봉동)",도봉구,도봉동,,02_노인의료복지시설.csv
M-G6403,실비아요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 은평구 증산로15길 35-8, 11동 (신사동)",은평구,신사동,,02_노인의료복지시설.csv
M-G6409,관악실버케어,의료,(노인복지시설) 노인요양시설,서울특별시 관악구 대학18길 34-7 (신림동),관악구,신림동,,02_노인의료복지시설.csv
M-G6439,보라매요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 구로구 목동남로 32 (고척동, 보광빌딩 (B1, 3,4,6,7층))",구로구,목동,,02_노인의료복지시설.csv
M-G6587,A+평화요양원,의료,(노인복지시설) 노인요양시설,서울특별시 중랑구 중랑천로 52 (면목동),중랑구,면목동,,02_노인의료복지시설.csv
M-G6698,메디치피아요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 구로구 중앙로 10-15 (고척동),구로구,고척동,,02_노인의료복지시설.csv
M-G6874,중랑삼성 요양원,의료,(노인복지시설) 노인요양시설,서울특별시 중랑구 동일로91가길 27 (면목동),중랑구,면목동,,02_노인의료복지시설.csv
M-G7025,강북중앙요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강북구 도봉로 243, 3층 (미아동)",강북구,미아동,,02_노인의료복지시설.csv
M-G7039,성창요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 동대문구 한천로37길 23, 4층 (답십리동)",동대문구,답십리동,,02_노인의료복지시설.csv
M-G7414,서울케어링하우스,의료,(노인복지시설) 노인요양시설,서울특별시 강동구 올림픽로 831 (암사동),강동구,암사동,,02_노인의료복지시설.csv
M-G7479,하루정요양센터,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 해등로17길 42, 4층 (쌍문동)",도봉구,쌍문동,,02_노인의료복지시설.csv
M-G8170,섬기는요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 금천구 시흥대로 214, 11층 (시흥동)",금천구,시흥동,,02_노인의료복지시설.csv
M-G8201,광진늘푸른요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 광진구 뚝섬로 613-1, 6층 (자양동)",광진구,자양동,,02_노인의료복지시설.csv
M-G8273,성북힐요양원,의료,(노인복지시설) 노인요양시설,서울특별시 성북구 성북로31가길 21 (성북동),성북구,성북동,,02_노인의료복지시설.csv
M-G8288,TOP동그라미요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 마들로 649-20, 7층 (방학동, 메인프라자)",도봉구,방학동,,02_노인의료복지시설.csv
M-G8331,갈현효요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 은평구 갈현로 270, 1,2,3층 (갈현동, 인송빌딩)",은평구,갈현동,,02_노인의료복지시설.csv
M-G8781,백련실버케어,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 은평구 가좌로 306, 4층 (신사동)",은평구,신사동,,02_노인의료복지시설.csv
M-G9039,맑은샘요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 동대문구 한천로37길 19, 2층 (답십리동)",동대문구,답십리동,,02_노인의료복지시설.csv
M-G9058,난향요양원1,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 관악구 남부순환로 1470, 3층 (신림동)",관악구,신림동,,02_노인의료복지시설.csv
M-G9060,난향요양원2,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 관악구 남부순환로 1470, 4층 (신림동)",관악구,신림동,,02_노인의료복지시설.csv
M-G9172,백영실버스테이,의료,(노인복지시설) 노인요양시설,"서울특별시 강서구 금낭화로 135, 7층 701호 (방화동, 금강프라자)",강서구,방화동,,02_노인의료복지시설.csv
M-G9254,장원서울요양원,의료,(노인복지시설) 노인요양시설,서울특별시 중랑구 용마공원로2길 12 (망우동),중랑구,망우동,,02_노인의료복지시설.csv
M-G9379,봄날요양원,의료,(노인복지시설) 노인요양시설,서울특별시 송파구 마천로 96 (오금동),송파구,오금동,,02_노인의료복지시설.csv
M-G9863,KB골든라이프케어 서초 빌리지,의료,(노인복지시설) 노인요양시설,서울특별시 서초구 형촌2길 33 (우면동),서초구,우면동,,02_노인의료복지시설.csv
M-J0497,서울실버케어노인요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 노원구 한글비석로44길 31, 2,3,4층 (상계동)",노원구,상계동,,02_노인의료복지시설.csv
M-J1296,동우너싱홈,의료,(노인복지시설) 노인요양공동생활가정,서울특별시 중랑구 망우로 422 (망우동),중랑구,망우동,,02_노인의료복지시설.csv
M-J1307,강남유명요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강남구 개포로140길 32 (일원동,원효빌딩 5층)",강남구,일원동,,02_노인의료복지시설.csv
