name,address,gu_raw
염창우성3차(아),강서구 공항대로63길 14,강서구
"염창한강동아(아)
(동아2차)",강서구 양천로 73길 80,강서구
염창현대1차 (아),강서구 양천로75길 57,강서구
증미,강서구 양천로 603-7,강서구
태영송화(아),강서구 공항대로61길 60,강서구
태진한솔(아),강서구 공항대로71길 54,강서구
한화꿈에그린(아),강서구 공항대로75길 17,강서구
대동황토방(아),강서구 공항대로59길 103,강서구
대동황토방2차(아),강서구 공항대로55길 50,강서구
등서,강서구 화곡로68길 8,강서구
등촌,강서구 화곡로66길 186-12,강서구
등촌현대(아),강서구 공항대로45길 24,강서구
라인(아),강서구 화곡로68길 33,강서구
보람2차(아),강서구 화곡로 390,강서구
삼성한사랑 (아),강서구 양천로66길 6,강서구
서광(아),강서구 공항대로45길 68-6,강서구
신원(아),강서구 화곡로66길 50,강서구
코오롱(아),강서구 화곡로66길 90,강서구
코오롱3차(아),강서구 공항대로55길 19,강서구
태영(아),강서구 양천로 590,강서구
한사랑2차삼성(아),강서구 공항대로59길 64,강서구
능안,강서구 등촌로39마길 3,강서구
두보(하이츠)빌라,강서구 등촌로39가길 42,강서구
등촌I-Park 1단지(아),강서구 등촌로 163,강서구
등촌동 대림 (아),강서구 등촌로 137,강서구
등촌동 아이파크2단지,강서구 등촌로 163,강서구
등촌임광 (아),강서구 등촌로 113,강서구
삼형그레이스빌(아),강서구 등촌로 91,강서구
태진아름 (아),강서구 등촌로53길 39,강서구
대림(아),강서구 공항대로39길 100,강서구
동성(아),강서구 강서로68길 108,강서구
등촌10단지(아),강서구 화곡로63가길 71,강서구
등촌11단지(아),강서구 공항대로43길 39,강서구
등촌3주공(아),강서구 강서로56나길 37,강서구
등촌4단지(아),강서구 공항대로39길 59,강서구
등촌5단지(아),강서구 공항대로39길 74,강서구
등촌6단지(아),강서구 화곡로63가길 18,강서구
등촌7단지 (등촌7복지관),강서구 공항대로43길 104,강서구
"등촌9단지아파트(푸른)
(등촌9종합사회복지관)",강서구 화곡로63가길 92,강서구
등촌동월드메르디앙(아),강서구 양천로 420,강서구
등촌주공1단지,강서구 강서로68길 36,강서구
등촌주공2단지(아),강서구 강서로68길 36,강서구
미주진로(아),강서구 공항대로 351-21,강서구
부영(아),강서구 강서로56나길 110,강서구
주공8단지(아),강서구 공항대로43길 104,강서구
봉제,강서구 까치산로18길 62,강서구
초록동,강서구 초록마을로14길 36,강서구
거성,강서구 초록마을로 65,강서구
화곡본동천주교회,강서구 까치산로2길 43,강서구
화촌,강서구 까치산로4길 30-21,강서구
곰달래,강서구 월정로20길 38,강서구
공원,강서구 가로공원로77길 30,강서구
구립예촌,강서구 곰달래로 83-1,강서구
까치산,강서구 가로공원로82길 44,강서구
중앙하이츠 (아),강서구 강서로 17가길 46,강서구
해태,강서구 강서로7길 28,강서구
화곡대림(아),강서구 월정로 160,강서구
골안말,강서구 곰달래로45길 17,강서구
하마터,강서구 곰달래로36길 22,강서구
수명,강서구 화곡로15길 18,강서구
푸른,강서구 강서로45다길 74,강서구
화곡초록(아),강서구 강서로45다길 30-27,강서구
화곡푸르지오(아),강서구 화곡로13길 107,강서구
희훈리치파크(아),강서구 강서로45다길 30-17,강서구
무지개,강서구 곰달래로57가길 19,강서구
신곡,강서구 곰달래로49길 130,강서구
태영방송인(아),강서구 등촌로13자길 74,강서구
화친,강서구 강서로8길 203,강서구
연지,강서구 화곡로 58길 30-7,강서구
우장산,강서구 화곡로53길 56-10,강서구
우장산롯데3차(아),강서구 우장산로 92,강서구
우장산롯데캐슬(아),강서구 공항대로 382,강서구
중앙,강서구 화곡로44가길 52-4,강서구
한화꿈에그린(아),강서구 우장산로 103,강서구
화곡2차보람(아),강서구 공항대로 48길 12,강서구
미성(아),강서구 초록마을로 176,강서구
안골,강서구 강서로18아길 15-9,강서구
약수,강서구 초록마을로32길 32,강서구
일심,강서구 곰달래로30길 14,강서구
화곡,강서구 강서로12길 15-10,강서구
강서월드메르디앙(아),강서구 공항대로42길 54-26,강서구
강서힐스테이트(아) 골든클럽,강서구 우현로 67,강서구
내발산,강서구 우장산로 24-7,강서구
봉바위,강서구 강서로34길 34,강서구
우장산SK뷰(아),강서구 우현로 26,강서구
우장산숲아이파크(아),강서구 화곡로31다길 20,강서구
우장산아이파크 e-편한세상,강서구 강서로 266,강서구
우장산힐스테이트(아),강서구 강서로 348,강서구
원당,강서구 강서로52길 72,강서구
가양(읍내),강서구 양천로47나길 48-6,강서구
가양1단지(아),강서구 강서로 532,강서구
가양2단지(아),강서구 허준로 47,강서구
가양보람(아),강서구 양천로53길 66,강서구
마곡,강서구 양천로30길 20,강서구
마곡금호어울림아파트,강서구 양천로47길 94,강서구
마곡벽산(아),강서구 양천로47길 118,강서구
마곡신안(아),강서구 양천로30길 123-9,강서구
마곡엠밸리4단지(아),강서구 마곡서로 175,강서구
성재정,강서구 강서로74길 11,강서구
신안빌라,강서구 방화대로34길 120,강서구
한강자이아파트경로당,강서구 양천로55길 55,강서구
한강타운(아),강서구 허준로 23,강서구
한보구암(아),강서구 허준로 76,강서구
한솔솔파크(아),강서구 양천로30길 77,강서구
후포,강서구 양천로47길 104,강서구
가양4단지,강서구 양천로57길 37,강서구
가양5종합사회복지관(장수),강서구 양천로57길 36,강서구
가양우성(아),강서구 양천로 489,강서구
가양중앙하이츠(아),강서구 허준로 55-20,강서구
강변(3-2단지)(아),강서구 허준로 139,강서구
대림경동(아),강서구 허준로 121,강서구
가양6단지(아),강서구 허준로 175,강서구
가양7종합사회복지관(정우),강서구 허준로 209,강서구
가양8단지(아),강서구 허준로 176,강서구
가양9-1단지(아),강서구 허준로 224,강서구
가양9-2단지(청송)(아),강서구 허준로 234,강서구
강나루현대(아),강서구 양천로 507,강서구
강나루현대2차(아),강서구 양천로 497,강서구
빛고을우방(아),강서구 양천로 521,강서구
마곡수명산파크1단지(아),강서구 강서로47길 108,강서구
마곡수명산파크2단지(아),강서구 강서로47길 158,강서구
마곡수명산파크3단지(아),강서구 수명로1길 110,강서구
마곡수명산파크4단지(아),강서구 수명로1길 16,강서구
마곡수명산파크5단지(아),강서구 수명로2길 105,강서구
마곡수명산파크6단지(아),강서구 수명로2길 63,강서구
마곡수명산파크7단지(아),강서구 수명로2가길 22,강서구
마곡엠밸리14단지(아),강서구 마곡중앙로 33,강서구
마곡엠밸리15단지(아),강서구 마곡중앙로 36,강서구
발음,강서구 강서로47길 61-21,강서구
신광명,강서구 남부순환로19길 105,강서구
우장산신일해피트리,강서구 강서로45길 92-5,강서구
강서센트레빌4차(아),강서구 남부순환로 11(공항동),강서구
공항,강서구 공항대로2가길 5-3,강서구
다솔,강서구 방화대로6길 24-3,강서구
동부,강서구 공항대로8길 33-9,강서구
마곡엠밸리10단지(아),강서구 마곡중앙1로 72,강서구
마곡엠밸리11단지(아),강서구 공항대로 124,강서구
마곡엠밸리12단지(아),강서구 공항대로140,강서구
마곡엠밸리9단지(아),강서구 공항대로 103,강서구
마곡힐스테이트13단지(아),강서구 마곡중앙1로 71,강서구
산우물,강서구 방화대로21가길 18,강서구
장미,강서구 방화대로7다길 35-18,강서구
개화산동부센트레빌(아),강서구 양천로3길 17,강서구
대한항공정우회,강서구 양천로24길 108,강서구
동부,강서구 양천로28길 12-9,강서구
마곡삼성(아),강서구 방화대로34길 113,강서구
마곡엠밸리1단지(아),강서구 마곡서1로 131,강서구
마곡엠밸리2단지(아),강서구 마곡서1로 146,강서구
마곡엠밸리3단지(아),강서구 마곡서1로 132,강서구
마곡엠밸리5단지(아),강서구 마곡서1로 111-11,강서구
마곡엠밸리6단지(아),강서구 마곡서1로 100,강서구
마곡엠밸리7단지(아),강서구 마곡서로133,강서구
마곡우림필유(아),강서구 양천로28길 29,강서구
"마곡청구(아)
舊 푸르뫼(아)",강서구 양천로26길 103,강서구
마곡푸르지오,강서구 방화대로34길 88,강서구
마곡현대2차(아),강서구 양천로 140,강서구
마곡힐스테이트,강서구 마곡중앙3로 74,강서구
방화구립,강서구 방화대로37길 47-5,강서구
방화동부센트레빌(아),강서구 방화대로 45길 32,강서구
방화한진로즈힐(아),강서구 양천로24가길 59,강서구
복종,강서구 양천로7길 11,강서구
삼성꽃마을(아),강서구 양천로18길 27,강서구
신동아(아),강서구 방화대로37길 15,강서구
월드메르디앙(아),강서구 양천로1길 117,강서구
일심,강서구 방화대로 297-9,강서구
한미(아),강서구 양천로23길 8,강서구
현대(아),강서구 방화대로37길 26,강서구
개화,강서구 개화동로5길 3-66,강서구
개화산경남아너스빌(아),강서구 양천로14가길 23,강서구
내촌,강서구 개화동로13길 12-8,강서구
방신서광(아),강서구 양천로14길 17,강서구
방화,강서구 개화동로23길 26,강서구
방화11단지복지관(장수)경로당,강서구 개화동로21길 4,강서구
방화12(아),강서구 양천로6길 28,강서구
방화3차우림필유,강서구 양천로14길 118,강서구
방화동e-편한세상(아),강서구 양천로6길 57,강서구
방화동신안네트빌(아),강서구 양천로14길 37,강서구
상사,강서구 개화길 52,강서구
개화(아),강서구 금낭화로 167,강서구
능말,강서구 금낭화로19길 7-3,강서구
동성(아),강서구 금낭화로23길 8,강서구
동일스위트리버(아),강서구 금낭화로24가길 28,강서구
방화2종합사회복지관(우정),강서구 방화대로48길 40,강서구
방화5단지(아),강서구 금낭화로 287-19,강서구
방화6단지(아),강서구 금낭화로23길 25,강서구
방화9단지(아),강서구 양천로11길 57,강서구
방화진로(아),강서구 금낭화로 258,강서구
삼익삼환(방화4단지)(아),강서구 방화대로47가길 22,강서구
상록수(아),강서구 방화대로48길 40,강서구
서광(아),강서구 양천로 27길 129,강서구
장미(방화1단지)(아),강서구 양천로 125,강서구
청솔(아) - 방화3단지,강서구 방화대로47길 55,강서구
치현,강서구 금낭화로24가길 40,강서구
한숲대림(아),강서구 방화대로50길 7,강서구
송학 경로당,구로구 구로중앙로42길 110-43 (신도림동),구로구
신도림 경로당,구로구 경인로 619-50 (신도림동),구로구
미성(아) 경로당,구로구 신도림로11가길 36 (신도림동),구로구
신성은하수(아) 경로당,구로구 경인로66길 5 (신도림동),구로구
신도림현대(아) 경로당,구로구 신도림로19길 16 (신도림동),구로구
동아1차(아) 경로당,구로구 신도림로 87 (신도림동),구로구
동아2차(아) 경로당,구로구 경인로 643 (신도림동),구로구
동아3차(아) 경로당,구로구 신도림로 78 (신도림동),구로구
우성1차(아) 경로당,구로구 신도림로 110 (신도림동),구로구
우성2차(아) 경로당,구로구 신도림로 105 (신도림동),구로구
우성3차(아) 경로당,구로구 신도림로21길 25 (신도림동),구로구
우성5차(아) 경로당,구로구 신도림로21길 21 (신도림동),구로구
대림1차(아) 경로당,구로구 신도림로 16 (신도림동),구로구
